anime_id,name,genre,type,rating,sentiment,emotion
3366,Persona: Trinity Soul,"Action, Sci-Fi, Super Power",TV,6.76,Neutral,neutral
16718,SKET Dance: SD Character Flash Anime,"Comedy, School, Shounen",ONA,6.76,Neutral,neutral
1742,Souryuuden,"Drama, Mystery, Super Power, Supernatural",OVA,6.76,Neutral,neutral
2619,Spider Riders: Oracle no Yuusha-tachi,"Action, Adventure, Mecha",TV,6.76,Neutral,neutral
12699,Tales of Gekijou,Comedy,Special,6.76,Neutral,neutral
33811,Teekyuu 8,"Comedy, Shounen, Sports",TV,6.76,Neutral,neutral
17233,The House,"Drama, Fantasy, Kids",Movie,6.76,Neutral,neutral
3008,Time Bokan Series: Yatterman,"Adventure, Comedy, Mecha",TV,6.76,Neutral,neutral
7591,Tono to Issho,"Comedy, Historical, Parody, Samurai, Seinen",OVA,6.76,Neutral,neutral
6129,Umi Monogatari: Anata ga Ite Kureta Koto,"Drama, Fantasy, Magic, Romance, Supernatural",TV,6.76,Neutral,neutral
31521,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,Romance,Special,6.76,Neutral,neutral
3077,Warau Salesman,"Comedy, Drama, Seinen",TV,6.76,Neutral,neutral
1718,Winter Garden,"Drama, Romance, Shoujo, Slice of Life",Special,6.76,Neutral,neutral
315,Xiao Qian,"Action, Drama, Fantasy, Romance",Movie,6.76,Neutral,neutral
298,.hack//Tasogare no Udewa Densetsu,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",TV,6.75,Neutral,sadness
2221,Aishite Knight,"Comedy, Romance, Shoujo",TV,6.75,Neutral,neutral
8950,Akage no Anne: Green Gables e no Michi,"Adventure, Historical, Shoujo, Slice of Life",Movie,6.75,Neutral,sadness
9706,Canaan: Minorikawa Report 201X Shanghai,"Action, Seinen",Special,6.75,Neutral,neutral
1149,Choujuushin Gravion Zwei,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,6.75,Neutral,neutral
31851,Dog Days&#039;&#039;: Limone Resort Tenbou Onsen!,"Ecchi, Fantasy, Magic",Special,6.75,Neutral,neutral
2627,Doraemon: It&#039;s New Year!,"Comedy, Kids, Sci-Fi, Shounen",Special,6.75,Neutral,neutral
987,Dragon Ball GT: Goku Gaiden! Yuuki no Akashi wa Suushinchuu,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Special,6.75,Neutral,neutral
236,E&#039;s Otherwise,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",TV,6.75,Neutral,neutral
504,Fatal Fury: The Motion Picture,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",Movie,6.75,Neutral,anger
23499,Gakumon!: Ookami Shoujo wa Kujikenai,"Comedy, School, Shounen",ONA,6.75,Neutral,neutral
11268,Ganso Tensai Bakabon,"Comedy, Slice of Life",TV,6.75,Neutral,neutral
7285,Ginga Tetsudou 999: Diamond Ring no Kanata e,"Adventure, Drama, Sci-Fi",Movie,6.75,Neutral,neutral
29853,Girls und Panzer Heartful Tank Disc: Fushou - Akiyama Yukari no Sensha Kouza,"Military, School",Special,6.75,Neutral,neutral
1706,Gun Frontier,"Action, Adventure, Drama, Historical, Sci-Fi, Seinen",TV,6.75,Neutral,sadness
15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,"Comedy, Ecchi",Special,6.75,Neutral,neutral
1466,Hakugei Densetsu,"Adventure, Sci-Fi",TV,6.75,Neutral,neutral
1848,Haou Taikei Ryuu Knight,"Action, Adventure, Fantasy, Mecha",TV,6.75,Neutral,neutral
1181,Hikyou Tanken Fam &amp; Ihrlie,"Action, Adventure, Comedy, Fantasy, Magic",OVA,6.75,Neutral,neutral
8507,Ikkitousen: Xtreme Xecutor Specials,"Comedy, Ecchi",Special,6.75,Neutral,neutral
6087,Jetter Mars,"Action, Drama, Mecha, Sci-Fi",TV,6.75,Neutral,neutral
3464,Kemeko Deluxe!,"Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen",TV,6.75,Neutral,neutral
5305,Koihime†Musou OVA,"Comedy, Fantasy, School",OVA,6.75,Neutral,neutral
16906,Line Offline: Salaryman,Comedy,TV,6.75,Neutral,sadness
1445,Mach GoGoGo,"Adventure, Cars, Shounen, Sports",TV,6.75,Neutral,neutral
2272,Mahou no Princess Minky Momo: Yume no Naka no Rondo,"Magic, Shoujo",OVA,6.75,Neutral,anger
3388,Majokko Megu-chan,"Magic, Shoujo",TV,6.75,Neutral,neutral
4782,Mama wa Poyopoyo Saurus ga Osuki,"Comedy, Kids, Slice of Life",TV,6.75,Neutral,neutral
776,Nanaka 6/17,"Comedy, Drama, Romance, Shounen, Slice of Life",TV,6.75,Neutral,neutral
24075,Persona 4 the Golden Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",TV,6.75,Neutral,neutral
21569,Pokemon XY: Hakai no Mayu to Diancie,"Adventure, Fantasy, Kids",Movie,6.75,Neutral,neutral
11073,Pokemon: Ash&#039;s Journey,"Fantasy, Kids",Movie,6.75,Neutral,neutral
3265,Princess Tutu Recaps,"Comedy, Magic, Romance, Shoujo",Special,6.75,Neutral,neutral
28619,Ranpo Kitan: Game of Laplace,Mystery,TV,6.75,Neutral,neutral
21033,Seikoku no Dragonar,"Comedy, Ecchi, Fantasy, School",TV,6.75,Neutral,sadness
679,Shadow Skill (1996),"Adventure, Drama, Fantasy, Shounen",OVA,6.75,Neutral,neutral
4173,Shigofumi Picture Drama,Comedy,Special,6.75,Neutral,neutral
5742,Space Cobra Pilot,"Action, Adventure, Sci-Fi, Space",Special,6.75,Neutral,neutral
421,Stratos 4,"Comedy, Military, Sci-Fi, Shounen",TV,6.75,Neutral,neutral
11685,Takarajima Memorial: Yuunagi to Yobareta Otoko,"Adventure, Drama, Historical, Mystery, Supernatural",OVA,6.74,Neutral,neutral
928,Transformers Galaxy Force,"Adventure, Mecha, Sci-Fi, Shounen",TV,6.75,Neutral,neutral
12935,Utakata Hanabi,Music,Music,6.75,Neutral,neutral
347,Wild Arms: Twilight Venom,"Action, Adventure, Fantasy, Magic, Sci-Fi, Vampire",TV,6.75,Neutral,neutral
17341,Yama no Susume: Kabette Kowakunai no?,"Comedy, Slice of Life",Special,6.75,Neutral,sadness
299,.hack//Liminality,"Game, Mystery, Sci-Fi",OVA,6.74,Neutral,neutral
2467,3 Choume no Tama: Uchi no Tama Shirimasenka?,Adventure,TV,6.74,Neutral,sadness
1998,Amazing Nuts!,"Adventure, Music, Police, Romance, Sci-Fi",Music,6.74,Neutral,trust
2709,Bakusou Kyoudai Let&#039;s &amp; Go MAX,"Cars, Shounen, Sports",TV,6.74,Neutral,neutral
4197,Blue Dragon: Tenkai no Shichi Ryuu,"Adventure, Comedy, Fantasy, Supernatural",TV,6.74,Neutral,neutral
1194,Coyote Ragtime Show,"Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,6.74,Neutral,neutral
5618,Dokonjou Gaeru,"Comedy, Slice of Life",TV,6.74,Neutral,neutral
2641,Doraemon: It&#039;s Winter!,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,6.74,Neutral,neutral
2644,Doraemon: Treasure of the Shinugumi Mountain,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,6.74,Neutral,neutral
5016,Fluximation,Music,Music,6.74,Neutral,neutral
10172,Freezing Specials,"Action, Comedy, Ecchi",Special,6.74,Neutral,sadness
782,Gasaraki,"Drama, Mecha, Military, Psychological, Supernatural",TV,6.74,Neutral,neutral
1019,Honoo no Mirage,"Action, Drama, Historical, Romance, School, Shounen Ai, Supernatural",TV,6.74,Neutral,sadness
3503,Kanokon,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",TV,6.74,Neutral,neutral
6791,Kanokon: Manatsu no Dai Shanikusai,"Ecchi, Romance, Slice of Life",OVA,6.74,Neutral,neutral
28207,Ketsuekigata-kun! 2,Comedy,TV,6.74,Neutral,neutral
6975,Koro no Dai Sanpo,Adventure,Special,6.74,Neutral,sadness
3866,Kuro ga Ita Natsu,"Drama, Historical",Movie,6.74,Neutral,neutral
1070,Love Get Chu,"Comedy, Romance",TV,6.74,Neutral,joy
32730,Love Live! x Watering KissMint Collaboration CM,Music,Special,6.73,Neutral,joy
7090,Madou King Granzort: Saigo no Magical Taisen,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",OVA,6.74,Neutral,neutral
6779,Pokonyan!,"Comedy, Fantasy, Kids, Magic",TV,6.74,Neutral,neutral
8456,Queen&#039;s Blade: Utsukushiki Toushitachi,"Action, Adventure, Ecchi, Fantasy",OVA,6.74,Neutral,neutral
25117,Ryuugajou Nanana no Maizoukin (TV) Specials,Comedy,Special,6.74,Neutral,neutral
10156,Sacred Seven,"Action, School, Sci-Fi, Super Power",TV,6.74,Neutral,neutral
14515,Sasami-san@Ganbaranai,"Comedy, Romance, Supernatural",TV,6.74,Neutral,neutral
6068,Sensei no Ojikan: Doki Doki School Hours OVA,"Comedy, School",OVA,6.74,Neutral,neutral
3809,Shirayuki Hime no Densetsu,"Adventure, Fantasy, Romance",TV,6.74,Neutral,sadness
1480,Sky Girls OVA,"Mecha, Military, Sci-Fi",OVA,6.74,Neutral,neutral
2419,Spirit of Wonder: China-san no Yuuutsu,"Romance, Sci-Fi, Seinen",OVA,6.74,Neutral,neutral
2290,Superflat Monogram,"Adventure, Fantasy",Special,6.74,Neutral,neutral
175,Tokyo Underground,"Action, Adventure, Romance, Sci-Fi, Shounen, Super Power",TV,6.74,Neutral,neutral
4720,White Album,"Drama, Harem, Music, Romance",TV,6.74,Neutral,neutral
1958,Wish,Music,Music,6.74,Neutral,trust
10390,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,"Comedy, Game",Special,6.73,Neutral,anger
2546,Alps Monogatari: Watashi no Annette,"Drama, Historical, Slice of Life",TV,6.73,Neutral,neutral
10689,Appleseed XIII Remix Movie 1: Yuigon,"Action, Mecha, Military, Police, Sci-Fi",Movie,6.74,Neutral,neutral
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo,Drama,Movie,6.74,Neutral,neutral
2732,Baby Baachan,"Comedy, Drama",TV,6.73,Neutral,neutral
10490,Blood-C,"Action, Horror, School, Supernatural, Vampire",TV,6.73,Neutral,neutral
406,Buzzer Beater,"Shounen, Sports",TV,6.73,Neutral,neutral
31636,Dagashi Kashi,"Comedy, Shounen, Slice of Life",TV,6.73,Neutral,neutral
1187,DNA² OVA,"Comedy, Drama, Sci-Fi",OVA,6.73,Neutral,neutral
8546,Dr. Slump Movie 02: &quot;Hoyoyo!&quot; Uchuu Daibouken,"Comedy, Sci-Fi, Shounen",Movie,6.73,Neutral,neutral
5945,Element Hunters,"Sci-Fi, Shounen",TV,6.73,Neutral,neutral
7477,Fusha no Sha,"Adventure, Historical, Martial Arts, Samurai, Supernatural",Movie,6.73,Neutral,sadness
10949,Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc,"Comedy, Mecha, Sci-Fi",Special,6.73,Neutral,neutral
31617,Ghost in the Shell: The New Movie Virtual Reality Diver,"Police, Sci-Fi, Seinen",Special,6.73,Neutral,neutral
6117,Gokujou!! Mecha Mote Iinchou,"Comedy, Romance, School, Shoujo",TV,6.73,Neutral,neutral
6728,Helen Keller Monogatari: Ai to Hikari no Tenshi,Drama,Movie,6.73,Neutral,neutral
2390,Hoshi no Kirby,"Action, Adventure, Comedy, Fantasy, Parody",TV,6.73,Neutral,sadness
9362,Hyakka Ryouran: Samurai Girls Specials,Ecchi,Special,6.73,Neutral,neutral
9495,Inochi no Chikyuu: Dioxin no Natsu,Drama,Movie,6.73,Neutral,sadness
635,Juubee-chan: Lovely Gantai no Himitsu,"Action, Adventure, Comedy, Drama, Shounen",TV,6.73,Neutral,trust
590,Kage kara Mamoru!,"Comedy, Romance, Shounen",TV,6.73,Neutral,neutral
6205,Kämpfer,"Action, Comedy, Ecchi, Romance, School, Shoujo Ai, Super Power",TV,6.73,Neutral,neutral
602,KO Seiki Beast Sanjuushi,"Adventure, Comedy, Fantasy, Mecha, Shounen, Supernatural",OVA,6.73,Neutral,neutral
15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,"Adventure, Comedy, Mystery",Movie,6.73,Neutral,anger
3550,Midori no Makibao,"Comedy, Sports",TV,6.73,Neutral,sadness
9934,Nekogami Yaoyorozu,"Comedy, Seinen, Slice of Life, Supernatural",TV,6.73,Neutral,neutral
2912,Ohayo! Spank,"Comedy, Slice of Life",TV,6.73,Neutral,neutral
32383,Osomatsu-san Short Film Series,"Comedy, Parody",Special,6.73,Neutral,neutral
3900,Ougon Bat,"Action, Sci-Fi, Super Power",TV,6.73,Neutral,neutral
1296,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,"Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,6.73,Neutral,neutral
6633,Queen&#039;s Blade: Gyokuza wo Tsugu Mono,"Action, Adventure, Ecchi, Fantasy",TV,6.73,Neutral,neutral
1232,Saber Marionette R,"Action, Comedy, Harem, Mecha, Sci-Fi",OVA,6.73,Neutral,neutral
3806,Sasuga no Sarutobi,"Action, Adventure, Comedy, Martial Arts, Romance, Sports",TV,6.73,Neutral,sadness
8542,Shin Ace wo Nerae!,"Drama, Romance, School, Shoujo, Sports",TV,6.73,Neutral,neutral
2497,Shin Cutey Honey,"Adventure, Comedy, Ecchi, Magic, Sci-Fi",OVA,6.73,Neutral,trust
8635,Shin Koihime†Musou: Live Revolution,"Ecchi, Music",OVA,6.73,Neutral,neutral
2463,Shounan Bakusouzoku,"Action, Comedy, Shounen",OVA,6.73,Neutral,neutral
12715,The Hakkenden: Shin Shou,"Action, Adventure, Demons, Historical, Martial Arts, Samurai, Shounen",OVA,6.73,Neutral,neutral
3915,Time Bokan,"Adventure, Comedy, Mecha",TV,6.73,Neutral,neutral
5833,Tondemo Senshi Muteking,"Action, Comedy, Kids, Magic, Mecha, Sci-Fi, Shounen, Super Power",TV,6.73,Neutral,neutral
10324,Tono to Issho: Gantai no Yabou,"Comedy, Historical, Parody, Samurai, Seinen",TV,6.73,Neutral,neutral
5022,Toushi Gordian,"Action, Mecha, Sci-Fi",TV,6.73,Neutral,neutral
1198,Tsuyokiss,"Comedy, Romance, School, Slice of Life",TV,6.73,Neutral,neutral
6878,Usavich Special,"Adventure, Comedy",Special,6.73,Neutral,trust
497,Yami to Boushi to Hon no Tabibito,"Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai",TV,6.73,Neutral,neutral
2288,Akihabara Dennou-gumi,"Adventure, Mecha, Sci-Fi, Shoujo",TV,6.72,Neutral,neutral
9549,Alps no Shoujo Heidi: Heidi to Clara-hen,"Drama, Historical, Slice of Life",Movie,6.72,Neutral,neutral
808,Bakuretsu Hunters OVA,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, Shounen, Super Power",OVA,6.72,Neutral,neutral
3232,Bannou Bunka Neko-Musume Specials,"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",Special,6.72,Neutral,neutral
11017,Battle Spirits: Heroes,"Action, Shounen",TV,6.71,Neutral,trust
3952,Blue Seed 1.5,"Comedy, Romance, Sci-Fi",OVA,6.72,Neutral,neutral
1672,Bomberman B-Daman Bakugaiden,"Comedy, Sci-Fi, Shounen",TV,6.72,Neutral,neutral
5266,Choujuu Kishin Dancougar: God Bless Dancougar,"Action, Mecha, Sci-Fi",OVA,6.72,Neutral,trust
4450,Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,"Adventure, Comedy, Demons, Historical, Supernatural",Special,6.72,Neutral,neutral
1853,Cutey Honey F,"Action, Adventure, Comedy, Magic, Romance, Sci-Fi, Shoujo",TV,6.72,Neutral,trust
2606,Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,6.72,Neutral,neutral
12347,Dirty Pair Flash 3,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",OVA,6.72,Neutral,sadness
7666,Dr. Slump Movie 01: Arale-chan Hello! Fushigi Shima,"Comedy, Sci-Fi, Shounen",Movie,6.72,Neutral,neutral
6028,Dr. Slump Movie 04: Arale-chan Hoyoyo! Nanaba Shiro no Hihou,"Comedy, Sci-Fi, Shounen",Movie,6.72,Neutral,neutral
225,Dragon Ball GT,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",TV,6.72,Neutral,trust
7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,"Action, Adventure, Fantasy, Magic, Shounen",Movie,6.72,Neutral,neutral
10527,Duel Masters Cross,"Action, Adventure, Comedy, Shounen",TV,6.72,Neutral,neutral
4199,Entaku no Kishi Monogatari: Moero Arthur,"Adventure, Drama, Historical, Romance",TV,6.72,Neutral,neutral
3488,Genji Monogatari,"Drama, Historical, Romance",Movie,6.72,Neutral,neutral
18989,Ghost in the Shell: Arise - Another Mission,"Action, Mecha, Police, Sci-Fi",Special,6.72,Neutral,neutral
1761,Golgo 13: Queen Bee,"Action, Adventure, Drama, Military, Seinen",OVA,6.72,Neutral,neutral
403,Hanaukyou Maid-tai,"Comedy, Ecchi, Harem, Romance",TV,6.72,Neutral,neutral
1907,Harukanaru Toki no Naka de: Hachiyou Shou OVA,"Comedy, Demons, Fantasy, Historical, Shoujo, Supernatural",OVA,6.72,Neutral,neutral
31096,Hibike! Euphonium: Suisougaku-bu no Nichijou,"Comedy, Music, School",Special,6.72,Neutral,neutral
20391,Hidamari Sketch: Chou Hidamatsuri Special,Comedy,Special,6.72,Neutral,trust
22123,Inugami-san to Nekoyama-san,"Comedy, School, Shoujo Ai",TV,6.72,Neutral,neutral
4119,Juushin Liger,"Action, Mecha, Sci-Fi",TV,6.72,Neutral,neutral
31344,K: Missing Kings - Manner Movie,Comedy,Movie,6.72,Neutral,neutral
496,Kamui no Ken,"Adventure, Drama, Fantasy, Historical, Shounen",Movie,6.72,Neutral,sadness
23133,M3: Sono Kuroki Hagane,"Action, Drama, Mecha, Mystery, Psychological, Sci-Fi",TV,6.72,Neutral,neutral
10361,Macross F: Choujikuu Gekijou,"Comedy, Slice of Life",OVA,6.72,Neutral,neutral
5962,Metal Fight Beyblade,"Adventure, Comedy, Sports",TV,6.72,Neutral,sadness
2733,Mobile Police Patlabor: MiniPato,Parody,OVA,6.72,Neutral,neutral
3641,Naisho no Tsubomi,"Kids, Romance, School, Shoujo, Slice of Life, Supernatural",OVA,6.72,Neutral,sadness
7664,Nils no Fushigi na Tabi (Movie),"Adventure, Fantasy, Kids",Movie,6.72,Neutral,neutral
34283,Nobunaga no Shinobi Episode 0,"Comedy, Historical",Special,6.74,Neutral,sadness
1328,One Pound Gospel,"Comedy, Romance, Seinen, Sports",OVA,6.72,Neutral,neutral
5529,Pokemon: Odoru Pokemon Himitsu Kichi,"Comedy, Fantasy, Kids",Movie,6.72,Neutral,neutral
1165,Sakura Taisen: Ouka Kenran,"Adventure, Mecha, Sci-Fi, Shounen",OVA,6.72,Neutral,neutral
4514,Seton Doubutsuki: Kuma no Ko Jacky,"Adventure, Drama, Historical",TV,6.72,Neutral,neutral
3668,Telepathy Shoujo Ran,"Fantasy, School",TV,6.72,Neutral,neutral
8314,Tentai Senshi Sunred: Short Corner,"Comedy, Parody, Seinen, Super Power",Special,6.72,Neutral,neutral
2282,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,Historical,TV,6.72,Neutral,neutral
2399,Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi,"Adventure, Comedy, Kids",OVA,6.72,Neutral,neutral
2284,Transformers: Car Robots,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,6.72,Neutral,neutral
3963,Turn A Gundam I Movie: Earth Light,"Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,6.72,Neutral,neutral
4183,Uchuu Taitei God Sigma,"Action, Mecha, Space",TV,6.72,Neutral,trust
6672,Video Senshi Lezarion,"Action, Mecha, Sci-Fi",TV,6.72,Neutral,neutral
446,Weiß Kreuz Glühen,"Action, Drama, Shounen",TV,6.72,Neutral,neutral
29089,Yaoguai Mingdan,"Action, Comedy, Ecchi, Fantasy, Romance",ONA,6.72,Neutral,neutral
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.","Drama, Ecchi, Harem, Romance",TV,6.72,Neutral,neutral
1143,.hack//Intermezzo,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Special,6.71,Neutral,neutral
8713,Akai Ito,"Drama, Romance, Slice of Life",Special,6.71,Neutral,neutral
1177,Alien 9,"Horror, School, Sci-Fi",OVA,6.71,Neutral,neutral
3874,Ashita e Free Kick,Sports,TV,6.71,Neutral,trust
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",Movie,6.71,Neutral,neutral
370,Burn Up Excess,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",TV,6.71,Neutral,neutral
16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,"Historical, Josei",Special,6.71,Neutral,neutral
29976,Dance with Devils,"Demons, Harem, Romance, Shoujo, Supernatural",TV,6.71,Neutral,sadness
2769,Galactic Patrol Lensman,"Action, Adventure, Sci-Fi",TV,6.71,Neutral,neutral
2067,Gekiganger 3: The Movie,"Action, Comedy, Mecha, Parody, Sci-Fi, Shounen",OVA,6.71,Neutral,neutral
4244,Ginga Shippuu Sasuraiger,"Action, Adventure, Mecha",TV,6.71,Neutral,neutral
32011,Hakuouki: Otogisoushi,"Fantasy, Historical, Josei, Samurai",TV,6.71,Neutral,neutral
28351,Hikari no Megami,"Action, Fantasy",Special,6.71,Neutral,sadness
1839,Jagainu-kun,"Adventure, Fantasy, Kids, Shoujo, Slice of Life",TV,6.71,Neutral,neutral
2074,Kero Kero Chime,"Adventure, Comedy, Fantasy",TV,6.71,Neutral,neutral
1067,Kishin Houkou Demonbane (TV),"Action, Ecchi, Harem, Magic, Mecha, Romance, Shounen",TV,6.71,Neutral,neutral
7540,Kurogane no Linebarrels Specials,"Action, Comedy, Ecchi, Mecha",Special,6.71,Neutral,sadness
6587,Kurokami: Intermission,"Action, Martial Arts, Super Power",Special,6.71,Neutral,neutral
20723,Kyousou Giga (TV) Recaps,"Action, Fantasy, Supernatural",Special,6.71,Neutral,neutral
1617,Massugu ni Ikou.,"Comedy, Josei, Romance, Slice of Life",TV,6.71,Neutral,neutral
1806,Master Mosquiton 99,"Action, Adventure, Comedy, Supernatural, Vampire",TV,6.71,Neutral,neutral
622,Natsu-iro no Sunadokei,"Drama, Romance, Sci-Fi",OVA,6.71,Neutral,sadness
33181,Nijiiro Days OVA,"Comedy, Romance, School, Shoujo, Slice of Life",OVA,6.73,Neutral,neutral
4795,Pokemon: Pika Pika Hoshizora Camp,"Adventure, Comedy, Fantasy, Kids",Movie,6.71,Neutral,neutral
18781,Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,"Comedy, Music, Slice of Life",Special,6.71,Neutral,neutral
32360,Qualidea Code,"Action, Magic, Supernatural",TV,6.71,Neutral,neutral
10308,Sengoku Otome: Momoiro Paradox,"Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",TV,6.71,Neutral,neutral
4515,Seton Doubutsuki: Risu no Banner,"Drama, Kids",TV,6.71,Neutral,neutral
14957,Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,"Comedy, Fantasy, Supernatural",Special,6.71,Neutral,anger
7082,Shugo Chara! Party!,"Comedy, Magic, School, Shoujo",TV,6.71,Neutral,trust
2010,Taiho Shichau zo in America,"Action, Comedy, Police, Shounen",Special,6.71,Neutral,neutral
21201,Teekyuu 2 Specials,"Comedy, School, Shounen, Sports",Special,6.71,Neutral,neutral
916,Tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",TV,6.71,Neutral,neutral
2105,Touka Gettan,"Drama, Romance, Supernatural",TV,6.71,Neutral,neutral
6883,Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,"Comedy, Fantasy, Supernatural",Special,6.71,Neutral,neutral
1130,Windaria,"Action, Drama, Fantasy, Romance, Sci-Fi",Movie,6.71,Neutral,neutral
6748,Yokuwakaru Gendaimahou 00,"Comedy, Magic",Special,6.71,Neutral,neutral
3325,Yuusha Exkaiser,"Action, Mecha, Sci-Fi, Shounen",TV,6.71,Neutral,neutral
1673,Bomberman B-Daman Bakugaiden V,"Sci-Fi, Shounen",TV,6.7,Neutral,neutral
1754,Di Gi Charat Summer Special 2000,Comedy,Special,6.7,Neutral,neutral
1704,Eat-Man,"Action, Adventure, Sci-Fi, Shounen, Super Power",TV,6.7,Neutral,neutral
8503,Fushigi Mahou Fun Fun Pharmacy,"Kids, Magic",TV,6.7,Neutral,joy
2060,Gall Force 1: Eternal Story,"Action, Adventure, Mecha, Military, Sci-Fi, Space",Movie,6.7,Neutral,neutral
4361,Grenadier: Hohoemi no Senshi Specials,"Comedy, Ecchi, Parody",Special,6.7,Neutral,neutral
2804,Hana no Mahoutsukai Mary Bell,"Adventure, Fantasy, Magic, Shoujo",TV,6.7,Neutral,neutral
840,Narue no Sekai,"Comedy, Romance, Sci-Fi",TV,6.7,Neutral,sadness
2086,NG Knight Ramune &amp; 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,"Adventure, Comedy, Fantasy, Shounen",OVA,6.7,Neutral,anger
31848,Ojisan to Marshmallow,"Comedy, Slice of Life",TV,6.7,Neutral,neutral
1978,Onkyo Seimeitai Noiseman,"Action, Fantasy, Sci-Fi",Movie,6.7,Neutral,neutral
402,Otogi Juushi Akazukin OVA,"Adventure, Comedy, Fantasy, Magic",OVA,6.7,Neutral,neutral
13799,Pokemon: Meloetta no Kirakira Recital,"Adventure, Comedy, Fantasy, Kids, Music",Movie,6.7,Neutral,neutral
4874,Pokemon: Pikachu no Fuyuyasumi,"Adventure, Comedy, Fantasy, Kids",OVA,6.7,Neutral,sadness
30103,Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara,"Fantasy, Magic, Music, Shoujo",Music,6.7,Neutral,neutral
15781,Puchimas!: Petit iDOLM@STER Episode 0,"Comedy, Music, Slice of Life",OVA,6.7,Neutral,neutral
10611,R-15,"Comedy, Ecchi, Harem, Romance, School",TV,6.7,Neutral,neutral
23,Ring ni Kakero 1,"Action, Shounen, Sports",TV,6.7,Neutral,neutral
23581,Romeo no Aoi Sora Specials,"Adventure, Drama, Historical, Slice of Life",Special,6.7,Neutral,neutral
33173,Sansha Sanyou Specials,"Comedy, School, Slice of Life",Special,6.7,Neutral,neutral
472,To Heart,"Drama, Harem, Romance, School, Slice of Life",TV,6.7,Neutral,neutral
1980,Trava: Fist Planet,"Action, Comedy, Mecha, Sci-Fi, Space",OVA,6.7,Neutral,neutral
7839,UFO Robo Grendizer: Akai Yuuhi no Taiketsu,"Mecha, Sci-Fi",Movie,6.7,Neutral,neutral
20613,Viva Namida,Music,Music,6.7,Neutral,neutral
32601,12-sai.: Chicchana Mune no Tokimeki,"Romance, School, Shoujo",TV,6.69,Neutral,neutral
4744,Akaneiro ni Somaru Saka,"Comedy, Harem, Romance, School",TV,6.69,Neutral,neutral
10516,Anemone,"Drama, Magic, Supernatural",OVA,6.69,Neutral,neutral
6533,Atarashii Sekai,Music,Music,6.69,Neutral,neutral
375,Bannou Bunka Neko-Musume (1998),"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",TV,6.69,Neutral,neutral
